starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 28 18:09:13 2022	1656432553	688	500	1188	500
Tue Jun 28 18:09:57 2022	1656432597	595	593	1188	593
Tue Jun 28 18:08:26 2022	1656432506	283	906	1188	904
Tue Jun 28 18:09:25 2022	1656432565	589	600	1188	599
Tue Jun 28 18:08:19 2022	1656432499	383	805	1189	804
Tue Jun 28 18:08:03 2022	1656432483	400	788	1189	788
Tue Jun 28 18:09:37 2022	1656432577	993	196	1189	194
Tue Jun 28 18:09:21 2022	1656432561	601	588	1189	588
Tue Jun 28 18:09:35 2022	1656432575	892	297	1189	296
Tue Jun 28 18:10:30 2022	1656432630	199	989	1189	989
Tue Jun 28 18:08:37 2022	1656432517	790	398	1189	398
Tue Jun 28 18:08:12 2022	1656432492	594	595	1189	595
Tue Jun 28 18:10:24 2022	1656432624	490	698	1189	698
Tue Jun 28 18:09:28 2022	1656432568	291	898	1189	898
Tue Jun 28 18:09:01 2022	1656432541	296	893	1189	891
Tue Jun 28 18:11:29 2022	1656432689	510	679	1189	678
Tue Jun 28 18:09:08 2022	1656432548	975	214	1189	211
Tue Jun 28 18:11:00 2022	1656432660	796	393	1189	392
Tue Jun 28 18:11:29 2022	1656432689	511	678	1189	677
Tue Jun 28 18:09:25 2022	1656432565	588	601	1189	600
Tue Jun 28 18:10:38 2022	1656432638	795	394	1189	394
Tue Jun 28 18:11:04 2022	1656432664	193	996	1189	995
Tue Jun 28 18:10:48 2022	1656432648	998	191	1189	191
Tue Jun 28 18:09:08 2022	1656432548	876	313	1189	310
Tue Jun 28 18:10:48 2022	1656432648	690	499	1189	498
Tue Jun 28 18:10:48 2022	1656432648	681	508	1189	506
Tue Jun 28 18:08:57 2022	1656432537	694	495	1189	495
Tue Jun 28 18:10:12 2022	1656432612	882	307	1189	306
Tue Jun 28 18:09:52 2022	1656432592	481	708	1189	704
Tue Jun 28 18:09:25 2022	1656432565	586	603	1189	603
Tue Jun 28 18:08:40 2022	1656432520	295	894	1189	894
Tue Jun 28 18:09:52 2022	1656432592	190	999	1189	999
Tue Jun 28 18:10:45 2022	1656432645	803	386	1189	386
Tue Jun 28 18:09:29 2022	1656432569	985	205	1189	205
Tue Jun 28 18:11:39 2022	1656432699	292	897	1189	897
Tue Jun 28 18:09:25 2022	1656432565	587	603	1189	602
Tue Jun 28 18:11:36 2022	1656432696	396	793	1190	793
Tue Jun 28 18:08:48 2022	1656432528	388	801	1190	801
Tue Jun 28 18:09:44 2022	1656432584	801	389	1190	388
Tue Jun 28 18:08:03 2022	1656432483	503	687	1190	687
Tue Jun 28 18:11:19 2022	1656432679	490	699	1190	699
Tue Jun 28 18:09:42 2022	1656432582	295	894	1190	894
Tue Jun 28 18:09:13 2022	1656432553	690	500	1190	499
Tue Jun 28 18:10:41 2022	1656432641	685	504	1190	504
Tue Jun 28 18:08:25 2022	1656432505	488	701	1190	701
Tue Jun 28 18:11:39 2022	1656432699	293	897	1190	897
Tue Jun 28 18:08:55 2022	1656432535	383	807	1190	805
Tue Jun 28 18:07:57 2022	1656432477	601	589	1190	589
Tue Jun 28 18:08:59 2022	1656432539	590	600	1190	598
Tue Jun 28 18:09:59 2022	1656432599	303	887	1190	887
Tue Jun 28 18:11:32 2022	1656432692	192	998	1190	998
Tue Jun 28 18:09:55 2022	1656432595	694	496	1190	495
Tue Jun 28 18:09:37 2022	1656432577	993	197	1190	196
Tue Jun 28 18:08:38 2022	1656432518	385	805	1190	805
Tue Jun 28 18:09:13 2022	1656432553	681	509	1190	509
Tue Jun 28 18:09:37 2022	1656432577	985	205	1190	204
Tue Jun 28 18:09:50 2022	1656432590	902	288	1190	288
Tue Jun 28 18:10:13 2022	1656432613	796	394	1190	394
Tue Jun 28 18:11:00 2022	1656432660	580	610	1190	609
Tue Jun 28 18:10:28 2022	1656432628	803	387	1190	387
Tue Jun 28 18:08:59 2022	1656432539	589	601	1190	599
Tue Jun 28 18:11:33 2022	1656432693	780	410	1190	409
Tue Jun 28 18:08:59 2022	1656432539	496	694	1190	691
Tue Jun 28 18:08:55 2022	1656432535	508	683	1190	683
Tue Jun 28 18:09:08 2022	1656432548	879	311	1190	305
Tue Jun 28 18:09:48 2022	1656432588	591	600	1190	596
Tue Jun 28 18:10:21 2022	1656432621	897	294	1190	293
Tue Jun 28 18:09:08 2022	1656432548	881	309	1190	305
Tue Jun 28 18:09:08 2022	1656432548	880	310	1190	306
Tue Jun 28 18:10:12 2022	1656432612	794	396	1190	396
Tue Jun 28 18:09:59 2022	1656432599	392	798	1190	797
Tue Jun 28 18:10:11 2022	1656432611	189	1001	1190	1001
Tue Jun 28 18:09:20 2022	1656432560	401	790	1190	789
Tue Jun 28 18:09:11 2022	1656432551	574	617	1191	616
Tue Jun 28 18:11:01 2022	1656432661	401	789	1191	786
Tue Jun 28 18:11:00 2022	1656432660	291	900	1191	897
Tue Jun 28 18:09:19 2022	1656432559	675	516	1191	515
Tue Jun 28 18:08:46 2022	1656432526	491	699	1191	696
Tue Jun 28 18:08:47 2022	1656432527	497	693	1191	693
Tue Jun 28 18:10:32 2022	1656432632	498	693	1191	692
Tue Jun 28 18:09:48 2022	1656432588	796	395	1191	394
Tue Jun 28 18:10:37 2022	1656432637	394	796	1191	796
Tue Jun 28 18:11:37 2022	1656432697	998	192	1191	192
Tue Jun 28 18:09:37 2022	1656432577	897	294	1191	293
Tue Jun 28 18:11:03 2022	1656432663	301	890	1191	889
Tue Jun 28 18:11:41 2022	1656432701	295	896	1191	896
Tue Jun 28 18:09:17 2022	1656432557	496	695	1191	692
Tue Jun 28 18:11:38 2022	1656432698	599	592	1191	592
Tue Jun 28 18:08:12 2022	1656432492	787	404	1191	403
Tue Jun 28 18:09:16 2022	1656432556	584	607	1191	607
Tue Jun 28 18:11:38 2022	1656432698	296	895	1191	894
Tue Jun 28 18:08:55 2022	1656432535	505	686	1191	685
Tue Jun 28 18:09:20 2022	1656432560	401	790	1191	790
Tue Jun 28 18:09:16 2022	1656432556	582	609	1191	609
Tue Jun 28 18:10:19 2022	1656432619	596	595	1191	594
Tue Jun 28 18:08:12 2022	1656432492	588	603	1191	602
Tue Jun 28 18:08:03 2022	1656432483	390	801	1191	799
Tue Jun 28 18:09:42 2022	1656432582	287	904	1191	904
Tue Jun 28 18:09:36 2022	1656432576	905	286	1191	285
Tue Jun 28 18:08:48 2022	1656432528	389	802	1191	801
Tue Jun 28 18:08:46 2022	1656432526	479	713	1191	708
Tue Jun 28 18:09:37 2022	1656432577	895	296	1191	295
Tue Jun 28 18:10:32 2022	1656432632	498	693	1191	693
Tue Jun 28 18:08:46 2022	1656432526	394	797	1191	792
Tue Jun 28 18:08:27 2022	1656432507	699	492	1191	492
Tue Jun 28 18:09:52 2022	1656432592	776	415	1191	413
Tue Jun 28 18:08:57 2022	1656432537	715	476	1191	476
Tue Jun 28 18:11:00 2022	1656432660	583	608	1191	606
Tue Jun 28 18:09:26 2022	1656432566	692	499	1191	497
Tue Jun 28 18:09:55 2022	1656432595	694	497	1191	497
Tue Jun 28 18:11:41 2022	1656432701	803	388	1191	388
Tue Jun 28 18:11:11 2022	1656432671	798	393	1191	392
Tue Jun 28 18:10:48 2022	1656432648	790	402	1191	397
Tue Jun 28 18:11:00 2022	1656432660	781	411	1191	410
Tue Jun 28 18:09:08 2022	1656432548	977	215	1191	209
Tue Jun 28 18:08:59 2022	1656432539	502	690	1191	686
Tue Jun 28 18:10:19 2022	1656432619	605	587	1191	586
Tue Jun 28 18:08:30 2022	1656432510	792	400	1191	400
Tue Jun 28 18:11:12 2022	1656432672	996	195	1191	195
Tue Jun 28 18:10:18 2022	1656432618	898	293	1192	293
Tue Jun 28 18:11:29 2022	1656432689	570	622	1192	620
Tue Jun 28 18:11:33 2022	1656432693	782	409	1192	409
Tue Jun 28 18:11:00 2022	1656432660	580	611	1192	611
Tue Jun 28 18:11:04 2022	1656432664	692	500	1192	294
Tue Jun 28 18:08:03 2022	1656432483	404	788	1192	788
Tue Jun 28 18:09:08 2022	1656432548	876	316	1192	311
Tue Jun 28 18:09:25 2022	1656432565	591	601	1192	601
Tue Jun 28 18:08:41 2022	1656432521	397	794	1192	794
Tue Jun 28 18:07:46 2022	1656432466	981	210	1192	210
Tue Jun 28 18:10:33 2022	1656432633	600	592	1192	591
Tue Jun 28 18:09:48 2022	1656432588	492	700	1192	697
Tue Jun 28 18:08:27 2022	1656432507	700	491	1192	491
Tue Jun 28 18:07:59 2022	1656432479	1001	191	1192	191
Tue Jun 28 18:10:14 2022	1656432614	397	794	1192	794
Tue Jun 28 18:10:22 2022	1656432622	390	801	1192	801
Tue Jun 28 18:10:18 2022	1656432618	602	590	1192	590
Tue Jun 28 18:09:08 2022	1656432548	280	912	1192	904
Tue Jun 28 18:08:46 2022	1656432526	394	798	1192	792
Tue Jun 28 18:11:11 2022	1656432671	801	391	1192	391
Tue Jun 28 18:10:22 2022	1656432622	394	798	1192	798
Tue Jun 28 18:10:32 2022	1656432632	499	693	1192	693
Tue Jun 28 18:07:51 2022	1656432471	793	399	1192	399
Tue Jun 28 18:09:37 2022	1656432577	991	201	1192	201
Tue Jun 28 18:08:08 2022	1656432488	985	207	1192	206
Tue Jun 28 18:11:37 2022	1656432697	699	493	1192	492
Tue Jun 28 18:08:59 2022	1656432539	503	689	1192	686
Tue Jun 28 18:08:38 2022	1656432518	395	797	1192	796
Tue Jun 28 18:09:13 2022	1656432553	690	502	1192	500
Tue Jun 28 18:08:30 2022	1656432510	789	403	1192	401
Tue Jun 28 18:08:27 2022	1656432507	697	495	1192	495
Tue Jun 28 18:10:07 2022	1656432607	890	302	1192	301
Tue Jun 28 18:10:18 2022	1656432618	601	591	1192	590
Tue Jun 28 18:09:08 2022	1656432548	980	212	1192	204
Tue Jun 28 18:08:30 2022	1656432510	786	406	1192	405
Tue Jun 28 18:11:34 2022	1656432694	687	505	1192	505
Tue Jun 28 18:08:46 2022	1656432526	389	804	1192	797
Tue Jun 28 18:08:12 2022	1656432492	787	405	1192	401
Tue Jun 28 18:10:05 2022	1656432605	495	698	1192	697
Tue Jun 28 18:11:33 2022	1656432693	485	707	1192	706
Tue Jun 28 18:11:37 2022	1656432697	700	492	1192	492
Tue Jun 28 18:08:08 2022	1656432488	886	306	1192	306
Tue Jun 28 18:08:37 2022	1656432517	788	404	1192	404
Tue Jun 28 18:08:08 2022	1656432488	889	303	1192	302
Tue Jun 28 18:10:34 2022	1656432634	693	499	1192	496
Tue Jun 28 18:09:55 2022	1656432595	782	410	1192	410
Tue Jun 28 18:09:37 2022	1656432577	998	194	1192	193
Tue Jun 28 18:11:37 2022	1656432697	697	496	1192	495
Tue Jun 28 18:11:37 2022	1656432697	896	296	1192	295
Tue Jun 28 18:09:52 2022	1656432592	778	415	1192	413
Tue Jun 28 18:07:51 2022	1656432471	788	404	1192	404
Tue Jun 28 18:09:54 2022	1656432594	404	789	1192	703
Tue Jun 28 18:11:11 2022	1656432671	799	393	1193	393
Tue Jun 28 18:11:11 2022	1656432671	494	698	1193	697
Tue Jun 28 18:09:18 2022	1656432558	597	596	1193	595
Tue Jun 28 18:09:08 2022	1656432548	882	310	1193	306
Tue Jun 28 18:09:26 2022	1656432566	695	498	1193	497
Tue Jun 28 18:10:48 2022	1656432648	789	403	1193	402
Tue Jun 28 18:10:12 2022	1656432612	698	494	1193	493
Tue Jun 28 18:08:15 2022	1656432495	700	492	1193	491
Tue Jun 28 18:08:52 2022	1656432532	696	497	1193	497
Tue Jun 28 18:08:46 2022	1656432526	585	607	1193	601
Tue Jun 28 18:11:33 2022	1656432693	486	706	1193	706
Tue Jun 28 18:11:29 2022	1656432689	511	682	1193	679
Tue Jun 28 18:09:20 2022	1656432560	288	904	1193	903
Tue Jun 28 18:11:31 2022	1656432691	492	701	1193	699
Tue Jun 28 18:09:13 2022	1656432553	691	502	1193	500
Tue Jun 28 18:08:46 2022	1656432526	395	797	1193	791
Tue Jun 28 18:10:05 2022	1656432605	495	698	1193	697
Tue Jun 28 18:11:01 2022	1656432661	404	789	1193	788
Tue Jun 28 18:11:38 2022	1656432698	600	593	1193	593
Tue Jun 28 18:09:59 2022	1656432599	302	890	1193	889
Tue Jun 28 18:10:08 2022	1656432608	497	695	1193	695
Tue Jun 28 18:08:28 2022	1656432508	705	488	1193	488
Tue Jun 28 18:11:37 2022	1656432697	702	491	1193	491
Tue Jun 28 18:10:13 2022	1656432613	794	399	1193	399
Tue Jun 28 18:09:06 2022	1656432546	792	401	1193	399
Tue Jun 28 18:10:49 2022	1656432649	882	311	1193	310
Tue Jun 28 18:10:41 2022	1656432641	686	507	1193	507
Tue Jun 28 18:11:04 2022	1656432664	688	505	1193	294
Tue Jun 28 18:09:48 2022	1656432588	587	606	1193	603
Tue Jun 28 18:10:48 2022	1656432648	789	404	1193	402
Tue Jun 28 18:11:00 2022	1656432660	785	408	1193	407
Tue Jun 28 18:09:36 2022	1656432576	691	502	1193	502
Tue Jun 28 18:10:53 2022	1656432653	292	901	1193	901
Tue Jun 28 18:07:47 2022	1656432467	197	996	1193	996
Tue Jun 28 18:08:26 2022	1656432506	499	694	1193	690
Tue Jun 28 18:09:20 2022	1656432560	406	787	1193	787
Tue Jun 28 18:10:18 2022	1656432618	999	194	1193	194
Tue Jun 28 18:11:00 2022	1656432660	581	612	1193	611
Tue Jun 28 18:10:28 2022	1656432628	193	1000	1193	1000
Tue Jun 28 18:11:41 2022	1656432701	994	199	1193	199
Tue Jun 28 18:10:05 2022	1656432605	495	698	1193	697
Tue Jun 28 18:11:04 2022	1656432664	199	994	1193	993
Tue Jun 28 18:08:08 2022	1656432488	891	303	1193	302
Tue Jun 28 18:11:37 2022	1656432697	706	487	1193	487
Tue Jun 28 18:09:08 2022	1656432548	282	911	1193	904
Tue Jun 28 18:10:49 2022	1656432649	996	198	1193	196
Tue Jun 28 18:09:47 2022	1656432587	693	501	1193	499
Tue Jun 28 18:08:50 2022	1656432530	986	207	1193	207
Tue Jun 28 18:09:08 2022	1656432548	876	317	1193	311
Tue Jun 28 18:09:57 2022	1656432597	599	594	1193	594
Tue Jun 28 18:08:41 2022	1656432521	792	401	1193	401
Tue Jun 28 18:09:08 2022	1656432548	276	918	1193	912
Tue Jun 28 18:09:55 2022	1656432595	784	410	1193	410
Tue Jun 28 18:10:48 2022	1656432648	687	506	1193	505
Tue Jun 28 18:09:55 2022	1656432595	694	499	1193	499
Tue Jun 28 18:10:33 2022	1656432633	602	591	1193	590
Tue Jun 28 18:11:24 2022	1656432684	794	399	1194	398
Tue Jun 28 18:09:08 2022	1656432548	881	312	1194	305
Tue Jun 28 18:08:26 2022	1656432506	597	597	1194	596
Tue Jun 28 18:11:00 2022	1656432660	579	615	1194	614
Tue Jun 28 18:10:17 2022	1656432617	501	693	1194	693
Tue Jun 28 18:11:01 2022	1656432661	403	791	1194	789
Tue Jun 28 18:09:08 2022	1656432548	976	217	1194	209
Tue Jun 28 18:08:38 2022	1656432518	385	808	1194	808
Tue Jun 28 18:08:38 2022	1656432518	804	389	1194	389
Tue Jun 28 18:09:36 2022	1656432576	906	287	1194	286
Tue Jun 28 18:09:59 2022	1656432599	302	892	1194	891
Tue Jun 28 18:11:04 2022	1656432664	689	505	1194	294
Tue Jun 28 18:09:19 2022	1656432559	688	505	1194	505
Tue Jun 28 18:09:57 2022	1656432597	681	513	1194	513
Tue Jun 28 18:08:30 2022	1656432510	785	408	1194	407
Tue Jun 28 18:11:13 2022	1656432673	189	1004	1194	1004
Tue Jun 28 18:09:26 2022	1656432566	696	498	1194	497
Tue Jun 28 18:09:55 2022	1656432595	693	501	1194	501
Tue Jun 28 18:11:33 2022	1656432693	771	423	1194	422
Tue Jun 28 18:10:14 2022	1656432614	701	493	1194	493
Tue Jun 28 18:07:59 2022	1656432479	1003	190	1194	190
Tue Jun 28 18:08:41 2022	1656432521	787	406	1194	406
Tue Jun 28 18:09:16 2022	1656432556	587	606	1194	605
Tue Jun 28 18:09:26 2022	1656432566	695	499	1194	498
Tue Jun 28 18:09:33 2022	1656432573	897	296	1194	295
Tue Jun 28 18:08:26 2022	1656432506	596	598	1194	596
Tue Jun 28 18:11:38 2022	1656432698	802	392	1194	391
Tue Jun 28 18:08:37 2022	1656432517	790	404	1194	403
Tue Jun 28 18:08:26 2022	1656432506	596	598	1194	596
Tue Jun 28 18:08:41 2022	1656432521	794	400	1194	400
Tue Jun 28 18:08:40 2022	1656432520	495	699	1194	699
Tue Jun 28 18:10:49 2022	1656432649	884	310	1194	310
Tue Jun 28 18:11:34 2022	1656432694	685	509	1194	508
Tue Jun 28 18:07:59 2022	1656432479	800	394	1194	394
Tue Jun 28 18:11:03 2022	1656432663	402	792	1194	791
Tue Jun 28 18:11:19 2022	1656432679	720	474	1194	474
Tue Jun 28 18:09:55 2022	1656432595	1094	100	1194	100
Tue Jun 28 18:09:16 2022	1656432556	588	607	1194	605
Tue Jun 28 18:09:55 2022	1656432595	695	499	1194	499
Tue Jun 28 18:08:08 2022	1656432488	889	305	1194	305
Tue Jun 28 18:08:13 2022	1656432493	290	905	1194	905
Tue Jun 28 18:09:36 2022	1656432576	904	290	1194	290
Tue Jun 28 18:09:18 2022	1656432558	693	502	1194	501
Tue Jun 28 18:10:35 2022	1656432635	688	507	1194	507
Tue Jun 28 18:09:08 2022	1656432548	283	911	1194	903
Tue Jun 28 18:09:21 2022	1656432561	601	593	1194	593
Tue Jun 28 18:09:55 2022	1656432595	689	505	1194	505
Tue Jun 28 18:07:45 2022	1656432465	1092	102	1194	102
Tue Jun 28 18:11:37 2022	1656432697	707	488	1194	488
Tue Jun 28 18:09:08 2022	1656432548	876	319	1194	311
Tue Jun 28 18:09:55 2022	1656432595	694	501	1194	500
Tue Jun 28 18:08:41 2022	1656432521	795	400	1194	400
Tue Jun 28 18:09:08 2022	1656432548	284	911	1194	903
Tue Jun 28 18:11:38 2022	1656432698	803	392	1194	391
Tue Jun 28 18:09:11 2022	1656432551	279	915	1194	915
Tue Jun 28 18:11:36 2022	1656432696	806	389	1195	388
Tue Jun 28 18:09:08 2022	1656432548	882	313	1195	305
Tue Jun 28 18:08:26 2022	1656432506	598	596	1195	595
Tue Jun 28 18:10:53 2022	1656432653	294	901	1195	901
Tue Jun 28 18:10:19 2022	1656432619	495	700	1195	700
Tue Jun 28 18:08:38 2022	1656432518	385	810	1195	810
Tue Jun 28 18:10:22 2022	1656432622	293	902	1195	900
Tue Jun 28 18:08:41 2022	1656432521	785	410	1195	410
Tue Jun 28 18:11:04 2022	1656432664	690	505	1195	293
Tue Jun 28 18:08:08 2022	1656432488	798	396	1195	396
Tue Jun 28 18:10:59 2022	1656432659	898	297	1195	297
Tue Jun 28 18:09:19 2022	1656432559	687	507	1195	507
Tue Jun 28 18:09:08 2022	1656432548	284	911	1195	904
Tue Jun 28 18:08:27 2022	1656432507	494	701	1195	699
Tue Jun 28 18:08:08 2022	1656432488	891	304	1195	304
Tue Jun 28 18:11:11 2022	1656432671	495	700	1195	698
Tue Jun 28 18:09:28 2022	1656432568	306	888	1195	888
Tue Jun 28 18:10:45 2022	1656432645	293	902	1195	902
Tue Jun 28 18:11:29 2022	1656432689	511	683	1195	678
Tue Jun 28 18:08:37 2022	1656432517	790	405	1195	403
Tue Jun 28 18:11:04 2022	1656432664	691	504	1195	295
Tue Jun 28 18:09:19 2022	1656432559	694	501	1195	500
Tue Jun 28 18:08:37 2022	1656432517	485	710	1195	709
Tue Jun 28 18:09:36 2022	1656432576	704	491	1195	491
Tue Jun 28 18:08:41 2022	1656432521	789	406	1195	406
Tue Jun 28 18:09:08 2022	1656432548	876	319	1195	311
Tue Jun 28 18:10:13 2022	1656432613	796	399	1195	399
Tue Jun 28 18:09:16 2022	1656432556	588	607	1195	606
Tue Jun 28 18:10:46 2022	1656432646	897	298	1195	298
Tue Jun 28 18:08:46 2022	1656432526	593	602	1195	596
Tue Jun 28 18:10:00 2022	1656432600	691	504	1195	503
Tue Jun 28 18:08:13 2022	1656432493	288	907	1195	906
Tue Jun 28 18:08:13 2022	1656432493	287	909	1195	908
Tue Jun 28 18:10:32 2022	1656432632	599	597	1195	596
Tue Jun 28 18:09:52 2022	1656432592	986	209	1195	208
Tue Jun 28 18:10:06 2022	1656432606	804	391	1195	391
Tue Jun 28 18:09:57 2022	1656432597	680	515	1195	513
Tue Jun 28 18:10:49 2022	1656432649	885	310	1195	309
Tue Jun 28 18:08:41 2022	1656432521	783	412	1195	412
Tue Jun 28 18:11:37 2022	1656432697	702	494	1195	494
Tue Jun 28 18:07:54 2022	1656432474	799	396	1195	312
Tue Jun 28 18:11:00 2022	1656432660	583	612	1195	611
Tue Jun 28 18:08:46 2022	1656432526	481	714	1195	709
Tue Jun 28 18:10:44 2022	1656432644	808	387	1195	387
Tue Jun 28 18:10:45 2022	1656432645	807	388	1195	386
Tue Jun 28 18:11:34 2022	1656432694	980	215	1195	215
Tue Jun 28 18:10:17 2022	1656432617	487	709	1195	708
Tue Jun 28 18:09:36 2022	1656432576	904	291	1195	291
Tue Jun 28 18:09:37 2022	1656432577	987	208	1195	208
Tue Jun 28 18:09:18 2022	1656432558	599	596	1195	595
Tue Jun 28 18:09:26 2022	1656432566	697	499	1195	498
Tue Jun 28 18:11:00 2022	1656432660	295	901	1195	899
Tue Jun 28 18:10:44 2022	1656432644	809	387	1195	387
Tue Jun 28 18:09:52 2022	1656432592	987	208	1195	205
Tue Jun 28 18:09:18 2022	1656432558	695	500	1195	499
Tue Jun 28 18:09:36 2022	1656432576	699	497	1196	496
Tue Jun 28 18:10:18 2022	1656432618	599	597	1196	596
Tue Jun 28 18:09:16 2022	1656432556	588	608	1196	605
Tue Jun 28 18:11:18 2022	1656432678	599	596	1196	596
Tue Jun 28 18:09:03 2022	1656432543	591	605	1196	604
Tue Jun 28 18:11:34 2022	1656432694	688	508	1196	508
Tue Jun 28 18:08:26 2022	1656432506	498	697	1196	695
Tue Jun 28 18:09:26 2022	1656432566	695	500	1196	500
Tue Jun 28 18:08:41 2022	1656432521	786	410	1196	409
Tue Jun 28 18:11:34 2022	1656432694	981	215	1196	215
Tue Jun 28 18:11:33 2022	1656432693	980	216	1196	215
Tue Jun 28 18:10:32 2022	1656432632	501	695	1196	694
Tue Jun 28 18:10:59 2022	1656432659	578	617	1196	615
Tue Jun 28 18:10:49 2022	1656432649	881	314	1196	314
Tue Jun 28 18:09:36 2022	1656432576	703	492	1196	492
Tue Jun 28 18:10:22 2022	1656432622	693	503	1196	502
Tue Jun 28 18:10:13 2022	1656432613	790	406	1196	406
Tue Jun 28 18:08:13 2022	1656432493	288	908	1196	907
Tue Jun 28 18:10:32 2022	1656432632	498	697	1196	697
Tue Jun 28 18:10:22 2022	1656432622	695	501	1196	501
Tue Jun 28 18:10:22 2022	1656432622	694	502	1196	501
Tue Jun 28 18:11:13 2022	1656432673	301	895	1196	895
Tue Jun 28 18:08:08 2022	1656432488	875	321	1196	319
Tue Jun 28 18:10:27 2022	1656432627	693	503	1196	503
Tue Jun 28 18:10:31 2022	1656432631	399	797	1196	796
Tue Jun 28 18:10:27 2022	1656432627	293	903	1196	901
Tue Jun 28 18:10:22 2022	1656432622	694	502	1196	502
Tue Jun 28 18:11:40 2022	1656432700	203	992	1196	991
Tue Jun 28 18:08:47 2022	1656432527	501	695	1196	695
Tue Jun 28 18:08:59 2022	1656432539	502	693	1196	690
Tue Jun 28 18:09:55 2022	1656432595	694	502	1196	502
Tue Jun 28 18:09:57 2022	1656432597	602	594	1196	594
Tue Jun 28 18:09:48 2022	1656432588	596	600	1196	596
Tue Jun 28 18:08:08 2022	1656432488	973	223	1196	219
Tue Jun 28 18:08:08 2022	1656432488	871	325	1196	321
Tue Jun 28 18:10:41 2022	1656432641	689	507	1196	507
Tue Jun 28 18:09:55 2022	1656432595	692	504	1196	504
Tue Jun 28 18:11:34 2022	1656432694	990	206	1196	206
Tue Jun 28 18:08:02 2022	1656432482	786	410	1196	410
Tue Jun 28 18:10:45 2022	1656432645	706	490	1196	489
Tue Jun 28 18:09:18 2022	1656432558	599	597	1196	596
Tue Jun 28 18:11:00 2022	1656432660	584	612	1196	612
Tue Jun 28 18:11:12 2022	1656432672	996	200	1196	200
Tue Jun 28 18:10:38 2022	1656432638	685	511	1196	510
Tue Jun 28 18:11:37 2022	1656432697	896	300	1196	299
Tue Jun 28 18:09:36 2022	1656432576	703	493	1196	492
Tue Jun 28 18:11:14 2022	1656432674	590	606	1196	605
Tue Jun 28 18:10:13 2022	1656432613	790	406	1196	406
Tue Jun 28 18:09:49 2022	1656432589	900	297	1196	296
Tue Jun 28 18:09:20 2022	1656432560	417	779	1196	779
Tue Jun 28 18:10:38 2022	1656432638	690	506	1196	506
Tue Jun 28 18:11:33 2022	1656432693	782	414	1196	413
Tue Jun 28 18:08:04 2022	1656432484	507	689	1196	600
Tue Jun 28 18:09:45 2022	1656432585	397	800	1196	799
Tue Jun 28 18:07:47 2022	1656432467	194	1002	1196	1002
Tue Jun 28 18:08:58 2022	1656432538	795	401	1196	401
Tue Jun 28 18:09:26 2022	1656432566	696	500	1196	499
Tue Jun 28 18:10:27 2022	1656432627	701	496	1196	495
Tue Jun 28 18:10:53 2022	1656432653	296	901	1196	901
Tue Jun 28 18:08:59 2022	1656432539	506	691	1196	688
Tue Jun 28 18:11:41 2022	1656432701	495	701	1196	701
Tue Jun 28 18:08:46 2022	1656432526	482	715	1196	709
Tue Jun 28 18:09:16 2022	1656432556	588	608	1196	605
Tue Jun 28 18:11:10 2022	1656432670	714	483	1196	482
Tue Jun 28 18:10:02 2022	1656432602	489	707	1196	705
Tue Jun 28 18:10:32 2022	1656432632	499	698	1196	697
Tue Jun 28 18:10:06 2022	1656432606	284	912	1196	911
Tue Jun 28 18:09:19 2022	1656432559	595	602	1197	601
Tue Jun 28 18:08:12 2022	1656432492	601	596	1197	595
Tue Jun 28 18:09:36 2022	1656432576	700	497	1197	496
Tue Jun 28 18:09:43 2022	1656432583	202	994	1197	993
Tue Jun 28 18:07:59 2022	1656432479	502	694	1197	694
Tue Jun 28 18:11:14 2022	1656432674	796	401	1197	397
Tue Jun 28 18:10:34 2022	1656432634	809	388	1197	388
Tue Jun 28 18:11:37 2022	1656432697	897	300	1197	299
Tue Jun 28 18:10:12 2022	1656432612	786	411	1197	410
Tue Jun 28 18:10:06 2022	1656432606	806	391	1197	391
Tue Jun 28 18:08:59 2022	1656432539	504	692	1197	688
Tue Jun 28 18:08:12 2022	1656432492	497	700	1197	700
Tue Jun 28 18:10:32 2022	1656432632	502	695	1197	694
Tue Jun 28 18:08:41 2022	1656432521	790	406	1197	406
Tue Jun 28 18:11:38 2022	1656432698	690	507	1197	507
Tue Jun 28 18:09:42 2022	1656432582	199	998	1197	997
Tue Jun 28 18:10:41 2022	1656432641	402	795	1197	795
Tue Jun 28 18:10:59 2022	1656432659	581	616	1197	615
Tue Jun 28 18:11:36 2022	1656432696	807	390	1197	389
Tue Jun 28 18:07:47 2022	1656432467	299	897	1197	897
Tue Jun 28 18:11:37 2022	1656432697	700	497	1197	495
Tue Jun 28 18:08:23 2022	1656432503	504	693	1197	692
Tue Jun 28 18:11:42 2022	1656432702	697	500	1197	500
Tue Jun 28 18:10:13 2022	1656432613	793	404	1197	319
Tue Jun 28 18:09:59 2022	1656432599	298	899	1197	899
Tue Jun 28 18:09:37 2022	1656432577	985	212	1197	212
Tue Jun 28 18:09:33 2022	1656432573	791	406	1197	405
Tue Jun 28 18:08:59 2022	1656432539	506	691	1197	688
Tue Jun 28 18:10:48 2022	1656432648	788	409	1197	403
Tue Jun 28 18:11:10 2022	1656432670	598	599	1197	599
Tue Jun 28 18:09:21 2022	1656432561	692	505	1197	505
Tue Jun 28 18:10:00 2022	1656432600	691	506	1197	504
