starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 28 19:12:38 2022	1656436358	87	2710	2797	2710
Tue Jun 28 19:12:35 2022	1656436355	69	2728	2797	2728
Tue Jun 28 19:10:16 2022	1656436216	65	2732	2797	2732
Tue Jun 28 19:12:56 2022	1656436376	89	2708	2797	2708
Tue Jun 28 19:13:17 2022	1656436397	65	2733	2798	2733
Tue Jun 28 19:13:15 2022	1656436395	72	2726	2798	2726
Tue Jun 28 19:10:08 2022	1656436208	191	2607	2798	2607
Tue Jun 28 19:13:00 2022	1656436380	68	2730	2798	2730
Tue Jun 28 19:09:37 2022	1656436177	90	2708	2798	2708
Tue Jun 28 19:11:18 2022	1656436278	83	2716	2798	2716
Tue Jun 28 19:11:49 2022	1656436309	69	2730	2799	2730
Tue Jun 28 19:10:27 2022	1656436227	66	2733	2799	2733
Tue Jun 28 19:11:39 2022	1656436299	65	2733	2799	2733
Tue Jun 28 19:13:26 2022	1656436406	66	2733	2799	2733
Tue Jun 28 19:10:32 2022	1656436232	69	2730	2799	2730
Tue Jun 28 19:09:48 2022	1656436188	88	2712	2799	2711
Tue Jun 28 19:12:31 2022	1656436351	88	2711	2799	2711
Tue Jun 28 19:10:34 2022	1656436234	65	2734	2800	2734
Tue Jun 28 19:09:34 2022	1656436174	71	2729	2800	2729
Tue Jun 28 19:10:22 2022	1656436222	68	2732	2800	2732
Tue Jun 28 19:11:22 2022	1656436282	67	2732	2800	2732
Tue Jun 28 19:10:44 2022	1656436244	69	2730	2800	2730
Tue Jun 28 19:12:10 2022	1656436330	67	2734	2800	2733
Tue Jun 28 19:09:34 2022	1656436174	88	2712	2800	2712
Tue Jun 28 19:09:33 2022	1656436173	88	2712	2800	2712
Tue Jun 28 19:09:36 2022	1656436176	89	2712	2801	2712
Tue Jun 28 19:11:21 2022	1656436281	64	2737	2801	2737
Tue Jun 28 19:12:48 2022	1656436368	65	2736	2801	2736
Tue Jun 28 19:10:20 2022	1656436220	65	2736	2801	2735
Tue Jun 28 19:10:59 2022	1656436259	85	2717	2802	2716
Tue Jun 28 19:09:54 2022	1656436194	70	2732	2802	2732
Tue Jun 28 19:12:06 2022	1656436326	82	2720	2802	2720
Tue Jun 28 19:10:38 2022	1656436238	65	2736	2802	2736
Tue Jun 28 19:11:54 2022	1656436314	87	2715	2802	2715
Tue Jun 28 19:12:20 2022	1656436340	87	2716	2803	2716
Tue Jun 28 19:13:22 2022	1656436402	84	2718	2803	2718
Tue Jun 28 19:13:23 2022	1656436403	89	2714	2803	2714
Tue Jun 28 19:10:43 2022	1656436243	81	2722	2803	2722
Tue Jun 28 19:10:51 2022	1656436251	69	2734	2803	2734
Tue Jun 28 19:11:03 2022	1656436263	67	2736	2803	2736
Tue Jun 28 19:10:48 2022	1656436248	71	2733	2803	2732
Tue Jun 28 19:11:47 2022	1656436307	85	2719	2804	2719
Tue Jun 28 19:10:59 2022	1656436259	71	2733	2804	2733
Tue Jun 28 19:09:56 2022	1656436196	88	2716	2804	2716
Tue Jun 28 19:13:20 2022	1656436400	84	2720	2804	2720
Tue Jun 28 19:11:27 2022	1656436287	87	2717	2804	2717
Tue Jun 28 19:13:01 2022	1656436381	73	2731	2804	2731
Tue Jun 28 19:13:10 2022	1656436390	68	2736	2804	2736
Tue Jun 28 19:10:11 2022	1656436211	81	2724	2804	2723
Tue Jun 28 19:13:12 2022	1656436392	72	2733	2805	2732
Tue Jun 28 19:10:44 2022	1656436244	87	2718	2805	2718
Tue Jun 28 19:13:06 2022	1656436386	67	2738	2805	2738
Tue Jun 28 19:12:31 2022	1656436351	65	2740	2805	2740
Tue Jun 28 19:10:07 2022	1656436207	63	2742	2805	2742
Tue Jun 28 19:11:34 2022	1656436294	83	2722	2805	2722
Tue Jun 28 19:11:57 2022	1656436317	83	2723	2806	2723
Tue Jun 28 19:12:40 2022	1656436360	70	2736	2806	2735
Tue Jun 28 19:13:20 2022	1656436400	63	2743	2806	2743
Tue Jun 28 19:10:02 2022	1656436202	68	2738	2806	2738
Tue Jun 28 19:09:57 2022	1656436197	84	2723	2806	2723
Tue Jun 28 19:12:51 2022	1656436371	70	2737	2807	2737
Tue Jun 28 19:10:46 2022	1656436246	88	2719	2807	2719
Tue Jun 28 19:12:41 2022	1656436361	64	2744	2807	2743
Tue Jun 28 19:09:38 2022	1656436178	64	2743	2807	2743
Tue Jun 28 19:10:13 2022	1656436213	87	2721	2808	2720
Tue Jun 28 19:11:13 2022	1656436273	84	2724	2809	2724
Tue Jun 28 19:13:11 2022	1656436391	92	2717	2809	2717
Tue Jun 28 19:10:55 2022	1656436255	96	2713	2809	2713
Tue Jun 28 19:09:57 2022	1656436197	64	2746	2810	2746
Tue Jun 28 19:10:41 2022	1656436241	88	2722	2810	2722
Tue Jun 28 19:09:31 2022	1656436171	88	2723	2811	2722
Tue Jun 28 19:13:09 2022	1656436389	88	2727	2815	2727
Tue Jun 28 19:12:13 2022	1656436333	63	2752	2815	2752
Tue Jun 28 19:10:50 2022	1656436250	72	2746	2818	2746
Tue Jun 28 19:12:56 2022	1656436376	68	2750	2819	2750
Tue Jun 28 19:10:50 2022	1656436250	87	2736	2823	2736
Tue Jun 28 19:11:02 2022	1656436262	86	2747	2833	2747
Tue Jun 28 19:12:51 2022	1656436371	86	2749	2835	2749
Tue Jun 28 19:13:00 2022	1656436380	87	2753	2840	2753
Tue Jun 28 19:13:11 2022	1656436391	87	2757	2844	2757
Tue Jun 28 19:12:23 2022	1656436343	93	2769	2862	2768
Tue Jun 28 19:11:55 2022	1656436315	90	2780	2870	2780
Tue Jun 28 19:12:24 2022	1656436344	302	2571	2873	2571
Tue Jun 28 19:11:42 2022	1656436302	83	2793	2877	2793
Tue Jun 28 19:10:15 2022	1656436215	115	2762	2877	2762
Tue Jun 28 19:11:45 2022	1656436305	65	2817	2882	2817
Tue Jun 28 19:10:00 2022	1656436200	87	2797	2884	2797
Tue Jun 28 19:11:00 2022	1656436260	97	2789	2885	2788
Tue Jun 28 19:13:13 2022	1656436393	84	2802	2886	2802
Tue Jun 28 19:12:29 2022	1656436349	81	2807	2888	2807
Tue Jun 28 19:11:14 2022	1656436274	71	2818	2889	2818
Tue Jun 28 19:13:00 2022	1656436380	65	2824	2889	2824
Tue Jun 28 19:10:01 2022	1656436201	65	2825	2889	2825
Tue Jun 28 19:11:42 2022	1656436302	81	2809	2890	2809
Tue Jun 28 19:09:36 2022	1656436176	111	2779	2890	2779
Tue Jun 28 19:10:49 2022	1656436249	87	2803	2890	2803
Tue Jun 28 19:12:15 2022	1656436335	65	2826	2891	2826
Tue Jun 28 19:09:43 2022	1656436183	63	2828	2891	2828
Tue Jun 28 19:11:02 2022	1656436262	64	2827	2891	2827
Tue Jun 28 19:12:59 2022	1656436379	88	2804	2892	2804
Tue Jun 28 19:09:37 2022	1656436177	75	2818	2893	2818
Tue Jun 28 19:11:59 2022	1656436319	65	2828	2893	2828
Tue Jun 28 19:12:19 2022	1656436339	83	2811	2893	2811
Tue Jun 28 19:10:41 2022	1656436241	76	2818	2894	2818
Tue Jun 28 19:13:15 2022	1656436395	88	2806	2895	2806
Tue Jun 28 19:12:43 2022	1656436363	64	2831	2895	2831
Tue Jun 28 19:12:42 2022	1656436362	89	2806	2895	2806
Tue Jun 28 19:12:00 2022	1656436320	82	2813	2895	2813
Tue Jun 28 19:13:07 2022	1656436387	65	2830	2895	2830
Tue Jun 28 19:12:02 2022	1656436322	65	2830	2895	2830
Tue Jun 28 19:12:01 2022	1656436321	84	2812	2896	2812
Tue Jun 28 19:10:59 2022	1656436259	67	2828	2896	2828
Tue Jun 28 19:10:25 2022	1656436225	82	2814	2896	2814
Tue Jun 28 19:10:34 2022	1656436234	83	2813	2896	2813
Tue Jun 28 19:10:20 2022	1656436220	84	2812	2896	2812
Tue Jun 28 19:11:23 2022	1656436283	66	2830	2896	2830
Tue Jun 28 19:10:07 2022	1656436207	63	2833	2896	2833
Tue Jun 28 19:09:32 2022	1656436172	69	2827	2896	2827
Tue Jun 28 19:10:30 2022	1656436230	84	2812	2896	2812
Tue Jun 28 19:13:09 2022	1656436389	136	2761	2897	2761
Tue Jun 28 19:10:02 2022	1656436202	86	2810	2897	2810
Tue Jun 28 19:11:16 2022	1656436276	65	2832	2897	2832
Tue Jun 28 19:09:48 2022	1656436188	64	2833	2897	2833
Tue Jun 28 19:11:28 2022	1656436288	89	2808	2897	2807
Tue Jun 28 19:10:35 2022	1656436235	65	2832	2897	2831
Tue Jun 28 19:09:31 2022	1656436171	87	2811	2897	2810
Tue Jun 28 19:10:22 2022	1656436222	83	2815	2897	2815
Tue Jun 28 19:10:37 2022	1656436237	82	2815	2897	2815
Tue Jun 28 19:11:33 2022	1656436293	85	2813	2898	2813
Tue Jun 28 19:11:24 2022	1656436284	80	2818	2898	2817
Tue Jun 28 19:12:02 2022	1656436322	65	2833	2898	2833
Tue Jun 28 19:12:05 2022	1656436325	69	2829	2898	2829
Tue Jun 28 19:12:36 2022	1656436356	90	2809	2898	2808
Tue Jun 28 19:10:06 2022	1656436206	88	2810	2898	2810
Tue Jun 28 19:12:22 2022	1656436342	83	2816	2898	2816
Tue Jun 28 19:12:18 2022	1656436338	65	2833	2898	2833
Tue Jun 28 19:12:15 2022	1656436335	70	2829	2898	2829
Tue Jun 28 19:10:18 2022	1656436218	64	2835	2899	2835
Tue Jun 28 19:10:11 2022	1656436211	88	2811	2899	2811
Tue Jun 28 19:11:11 2022	1656436271	85	2814	2900	2814
Tue Jun 28 19:09:33 2022	1656436173	88	2812	2900	2812
Tue Jun 28 19:12:20 2022	1656436340	65	2835	2900	2834
Tue Jun 28 19:13:20 2022	1656436400	70	2830	2900	2830
Tue Jun 28 19:11:35 2022	1656436295	68	2832	2900	2831
Tue Jun 28 19:12:14 2022	1656436334	88	2812	2900	2812
Tue Jun 28 19:10:50 2022	1656436250	84	2817	2900	2816
Tue Jun 28 19:13:21 2022	1656436401	72	2829	2900	2829
Tue Jun 28 19:12:40 2022	1656436360	64	2836	2901	2836
Tue Jun 28 19:12:59 2022	1656436379	83	2818	2901	2818
Tue Jun 28 19:13:05 2022	1656436385	65	2836	2901	2836
Tue Jun 28 19:12:38 2022	1656436358	69	2832	2901	2832
Tue Jun 28 19:10:35 2022	1656436235	65	2836	2901	2836
Tue Jun 28 19:12:48 2022	1656436368	89	2812	2901	2812
Tue Jun 28 19:09:33 2022	1656436173	69	2833	2901	2832
Tue Jun 28 19:11:36 2022	1656436296	87	2814	2901	2814
Tue Jun 28 19:09:46 2022	1656436186	69	2833	2902	2833
Tue Jun 28 19:09:38 2022	1656436178	66	2836	2902	2836
Tue Jun 28 19:09:57 2022	1656436197	69	2833	2902	2832
Tue Jun 28 19:10:39 2022	1656436239	87	2815	2902	2815
Tue Jun 28 19:11:24 2022	1656436284	68	2834	2902	2834
Tue Jun 28 19:12:18 2022	1656436338	69	2833	2903	2833
Tue Jun 28 19:10:07 2022	1656436207	65	2838	2903	2838
Tue Jun 28 19:10:18 2022	1656436218	82	2821	2903	2821
Tue Jun 28 19:12:39 2022	1656436359	65	2838	2903	2838
Tue Jun 28 19:10:30 2022	1656436230	88	2815	2903	2815
Tue Jun 28 19:11:47 2022	1656436307	63	2840	2903	2840
Tue Jun 28 19:12:29 2022	1656436349	86	2817	2903	2817
Tue Jun 28 19:10:13 2022	1656436213	63	2840	2904	2840
Tue Jun 28 19:13:10 2022	1656436390	83	2821	2904	2821
Tue Jun 28 19:12:31 2022	1656436351	63	2842	2905	2842
Tue Jun 28 19:11:25 2022	1656436285	86	2818	2905	2818
Tue Jun 28 19:11:55 2022	1656436315	64	2841	2905	2840
Tue Jun 28 19:10:24 2022	1656436224	69	2836	2905	2835
Tue Jun 28 19:12:39 2022	1656436359	84	2821	2905	2821
Tue Jun 28 19:11:27 2022	1656436287	64	2841	2905	2841
Tue Jun 28 19:11:53 2022	1656436313	83	2823	2905	2823
Tue Jun 28 19:11:59 2022	1656436319	87	2819	2906	2819
Tue Jun 28 19:13:18 2022	1656436398	93	2813	2906	2813
Tue Jun 28 19:10:03 2022	1656436203	69	2837	2906	2837
Tue Jun 28 19:09:51 2022	1656436191	69	2838	2906	2837
Tue Jun 28 19:10:40 2022	1656436240	68	2839	2908	2839
Tue Jun 28 19:13:16 2022	1656436396	93	2814	2908	2814
Tue Jun 28 19:12:13 2022	1656436333	89	2819	2908	2819
Tue Jun 28 19:12:24 2022	1656436344	150	2759	2909	2759
Tue Jun 28 19:10:14 2022	1656436214	83	2826	2910	2825
Tue Jun 28 19:12:39 2022	1656436359	83	2828	2910	2828
Tue Jun 28 19:12:22 2022	1656436342	63	2847	2911	2847
Tue Jun 28 19:12:09 2022	1656436329	64	2848	2912	2848
Tue Jun 28 19:11:11 2022	1656436271	66	2846	2912	2846
Tue Jun 28 19:10:06 2022	1656436206	95	2820	2915	2820
Tue Jun 28 19:11:35 2022	1656436295	86	2831	2917	2831
Tue Jun 28 19:10:12 2022	1656436212	63	2856	2918	2855
Tue Jun 28 19:11:35 2022	1656436295	69	2850	2919	2850
Tue Jun 28 19:12:31 2022	1656436351	81	2856	2937	2856
Tue Jun 28 19:13:09 2022	1656436389	119	2821	2939	2820
Tue Jun 28 19:12:10 2022	1656436330	84	2855	2939	2855
Tue Jun 28 19:10:22 2022	1656436222	88	2852	2940	2852
Tue Jun 28 19:12:35 2022	1656436355	88	2853	2941	2853
Tue Jun 28 19:12:13 2022	1656436333	90	2857	2946	2856
Tue Jun 28 19:09:57 2022	1656436197	86	2860	2947	2860
Tue Jun 28 19:11:41 2022	1656436301	83	2864	2947	2863
Tue Jun 28 19:09:47 2022	1656436187	64	2887	2951	2887
Tue Jun 28 19:10:16 2022	1656436216	65	2888	2953	2888
Tue Jun 28 19:10:02 2022	1656436202	84	2870	2954	2870
Tue Jun 28 19:12:18 2022	1656436338	98	2858	2956	2858
Tue Jun 28 19:13:20 2022	1656436400	71	2886	2957	2886
Tue Jun 28 19:12:44 2022	1656436364	82	2875	2958	2875
Tue Jun 28 19:11:36 2022	1656436296	85	2875	2960	2875
Tue Jun 28 19:10:19 2022	1656436219	84	2876	2960	2876
Tue Jun 28 19:13:14 2022	1656436394	84	2880	2965	2880
Tue Jun 28 19:12:42 2022	1656436362	70	2901	2971	2901
Tue Jun 28 19:11:38 2022	1656436298	114	2860	2974	2860
Tue Jun 28 19:10:08 2022	1656436208	155	2824	2979	2824
Tue Jun 28 19:11:14 2022	1656436274	91	2892	2983	2892
Tue Jun 28 19:12:31 2022	1656436351	89	2896	2985	2896
Tue Jun 28 19:10:03 2022	1656436203	64	2923	2988	2923
Tue Jun 28 19:12:16 2022	1656436336	91	2897	2988	2897
Tue Jun 28 19:11:13 2022	1656436273	65	2923	2988	2923
Tue Jun 28 19:10:02 2022	1656436202	82	2907	2989	2906
Tue Jun 28 19:13:00 2022	1656436380	70	2919	2989	2919
Tue Jun 28 19:10:16 2022	1656436216	81	2908	2989	2908
Tue Jun 28 19:12:49 2022	1656436369	83	2907	2990	2907
Tue Jun 28 19:10:26 2022	1656436226	64	2926	2990	2926
Tue Jun 28 19:13:22 2022	1656436402	93	2898	2990	2898
Tue Jun 28 19:12:34 2022	1656436354	73	2917	2991	2917
Tue Jun 28 19:11:00 2022	1656436260	63	2927	2991	2927
Tue Jun 28 19:11:16 2022	1656436276	83	2908	2991	2908
Tue Jun 28 19:10:43 2022	1656436243	65	2928	2993	2928
Tue Jun 28 19:11:26 2022	1656436286	64	2929	2993	2929
Tue Jun 28 19:13:12 2022	1656436392	87	2907	2993	2906
Tue Jun 28 19:12:16 2022	1656436336	84	2910	2994	2910
Tue Jun 28 19:09:31 2022	1656436171	64	2930	2994	2930
Tue Jun 28 19:11:37 2022	1656436297	65	2929	2994	2929
Tue Jun 28 19:10:47 2022	1656436247	88	2906	2994	2906
Tue Jun 28 19:09:45 2022	1656436185	65	2929	2994	2929
Tue Jun 28 19:11:17 2022	1656436277	81	2913	2995	2913
Tue Jun 28 19:09:46 2022	1656436186	64	2931	2995	2930
Tue Jun 28 19:12:46 2022	1656436366	64	2931	2995	2930
Tue Jun 28 19:09:50 2022	1656436190	84	2911	2995	2911
Tue Jun 28 19:09:46 2022	1656436186	63	2932	2995	2932
Tue Jun 28 19:10:15 2022	1656436215	86	2910	2996	2909
Tue Jun 28 19:09:54 2022	1656436194	63	2933	2996	2933
Tue Jun 28 19:10:45 2022	1656436245	81	2915	2996	2915
Tue Jun 28 19:13:12 2022	1656436392	64	2933	2997	2933
Tue Jun 28 19:10:59 2022	1656436259	71	2925	2997	2925
Tue Jun 28 19:11:15 2022	1656436275	87	2909	2997	2909
Tue Jun 28 19:10:08 2022	1656436208	65	2932	2997	2932
Tue Jun 28 19:13:12 2022	1656436392	65	2932	2997	2932
Tue Jun 28 19:09:54 2022	1656436194	80	2917	2997	2916
Tue Jun 28 19:11:08 2022	1656436268	65	2933	2998	2932
Tue Jun 28 19:11:07 2022	1656436267	87	2911	2998	2910
Tue Jun 28 19:10:35 2022	1656436235	65	2932	2998	2931
Tue Jun 28 19:12:52 2022	1656436372	80	2917	2998	2917
Tue Jun 28 19:12:58 2022	1656436378	101	2897	2998	2897
Tue Jun 28 19:13:04 2022	1656436384	82	2916	2998	2916
Tue Jun 28 19:10:27 2022	1656436227	81	2917	2998	2916
Tue Jun 28 19:09:35 2022	1656436175	84	2914	2998	2914
Tue Jun 28 19:09:43 2022	1656436183	90	2908	2998	2908
Tue Jun 28 19:10:49 2022	1656436249	74	2924	2998	2924
Tue Jun 28 19:09:39 2022	1656436179	84	2915	2999	2915
Tue Jun 28 19:13:17 2022	1656436397	73	2925	2999	2925
Tue Jun 28 19:11:24 2022	1656436284	86	2913	2999	2913
Tue Jun 28 19:10:05 2022	1656436205	67	2932	2999	2932
Tue Jun 28 19:12:35 2022	1656436355	87	2912	2999	2912
Tue Jun 28 19:10:36 2022	1656436236	68	2931	2999	2931
Tue Jun 28 19:10:02 2022	1656436202	88	2911	2999	2911
Tue Jun 28 19:10:46 2022	1656436246	65	2935	2999	2935
Tue Jun 28 19:10:32 2022	1656436232	87	2912	2999	2912
Tue Jun 28 19:11:47 2022	1656436307	82	2918	3000	2918
Tue Jun 28 19:11:36 2022	1656436296	87	2913	3000	2913
Tue Jun 28 19:12:34 2022	1656436354	64	2936	3000	2936
Tue Jun 28 19:09:52 2022	1656436192	85	2915	3000	2914
Tue Jun 28 19:11:59 2022	1656436319	64	2936	3000	2936
Tue Jun 28 19:13:02 2022	1656436382	83	2917	3000	2917
Tue Jun 28 19:10:45 2022	1656436245	65	2935	3000	2935
Tue Jun 28 19:11:04 2022	1656436264	83	2917	3000	2917
Tue Jun 28 19:10:45 2022	1656436245	69	2932	3000	2932
Tue Jun 28 19:13:20 2022	1656436400	90	2911	3001	2911
Tue Jun 28 19:09:47 2022	1656436187	89	2911	3001	2911
Tue Jun 28 19:12:33 2022	1656436353	84	2917	3001	2917
Tue Jun 28 19:12:51 2022	1656436371	66	2935	3001	2935
Tue Jun 28 19:12:27 2022	1656436347	69	2932	3001	2932
Tue Jun 28 19:12:52 2022	1656436372	65	2937	3001	2936
Tue Jun 28 19:09:49 2022	1656436189	88	2914	3001	2913
Tue Jun 28 19:11:41 2022	1656436301	66	2935	3001	2935
Tue Jun 28 19:09:44 2022	1656436184	66	2935	3001	2935
Tue Jun 28 19:11:08 2022	1656436268	72	2930	3002	2930
Tue Jun 28 19:12:03 2022	1656436323	75	2927	3002	2927
Tue Jun 28 19:12:07 2022	1656436327	69	2933	3002	2933
Tue Jun 28 19:11:30 2022	1656436290	86	2916	3002	2915
Tue Jun 28 19:09:34 2022	1656436174	77	2925	3002	2925
Tue Jun 28 19:09:51 2022	1656436191	87	2915	3002	2915
Tue Jun 28 19:09:57 2022	1656436197	65	2937	3002	2937
Tue Jun 28 19:10:56 2022	1656436256	121	2881	3002	2881
Tue Jun 28 19:12:29 2022	1656436349	65	2937	3002	2937
Tue Jun 28 19:11:20 2022	1656436280	87	2916	3003	2916
Tue Jun 28 19:11:13 2022	1656436273	69	2933	3003	2933
Tue Jun 28 19:10:39 2022	1656436239	84	2918	3003	2918
Tue Jun 28 19:12:32 2022	1656436352	65	2938	3003	2938
Tue Jun 28 19:12:03 2022	1656436323	92	2911	3003	2911
Tue Jun 28 19:11:07 2022	1656436267	65	2938	3003	2938
Tue Jun 28 19:10:59 2022	1656436259	90	2913	3003	2913
Tue Jun 28 19:10:14 2022	1656436214	65	2938	3003	2938
Tue Jun 28 19:11:47 2022	1656436307	65	2938	3003	2938
Tue Jun 28 19:11:25 2022	1656436285	64	2940	3003	2940
Tue Jun 28 19:10:55 2022	1656436255	64	2939	3004	2939
Tue Jun 28 19:11:13 2022	1656436273	65	2939	3004	2938
Tue Jun 28 19:10:32 2022	1656436232	69	2935	3004	2935
Tue Jun 28 19:13:18 2022	1656436398	65	2939	3004	2939
Tue Jun 28 19:09:51 2022	1656436191	63	2941	3004	2941
Tue Jun 28 19:11:42 2022	1656436302	67	2938	3004	2938
Tue Jun 28 19:09:57 2022	1656436197	83	2922	3005	2921
Tue Jun 28 19:10:25 2022	1656436225	66	2939	3005	2939
Tue Jun 28 19:11:23 2022	1656436283	65	2940	3005	2939
Tue Jun 28 19:11:06 2022	1656436266	84	2921	3005	2921
Tue Jun 28 19:12:35 2022	1656436355	67	2938	3005	2938
Tue Jun 28 19:10:42 2022	1656436242	69	2937	3005	2937
Tue Jun 28 19:09:41 2022	1656436181	83	2923	3006	2923
Tue Jun 28 19:12:33 2022	1656436353	71	2935	3006	2935
Tue Jun 28 19:09:42 2022	1656436182	70	2937	3006	2936
Tue Jun 28 19:13:01 2022	1656436381	64	2943	3007	2943
Tue Jun 28 19:10:11 2022	1656436211	89	2918	3007	2918
Tue Jun 28 19:11:44 2022	1656436304	64	2943	3007	2943
Tue Jun 28 19:10:56 2022	1656436256	84	2924	3008	2923
Tue Jun 28 19:11:10 2022	1656436270	95	2912	3008	2912
Tue Jun 28 19:09:37 2022	1656436177	88	2920	3008	2920
Tue Jun 28 19:09:49 2022	1656436189	70	2938	3008	2938
Tue Jun 28 19:11:12 2022	1656436272	82	2927	3009	2927
Tue Jun 28 19:13:24 2022	1656436404	65	2945	3010	2945
Tue Jun 28 19:09:42 2022	1656436182	66	2946	3011	2946
Tue Jun 28 19:12:24 2022	1656436344	133	2879	3012	2879
Tue Jun 28 19:12:46 2022	1656436366	73	2940	3013	2940
Tue Jun 28 19:12:41 2022	1656436361	87	2927	3014	2926
Tue Jun 28 19:13:10 2022	1656436390	81	2936	3018	2936
Tue Jun 28 19:13:06 2022	1656436386	84	2945	3029	2945
Tue Jun 28 19:12:14 2022	1656436334	73	2960	3033	2960
Tue Jun 28 19:12:36 2022	1656436356	87	2954	3041	2954
Tue Jun 28 19:12:20 2022	1656436340	86	2956	3042	2956
Tue Jun 28 19:09:44 2022	1656436184	83	2962	3045	2962
Tue Jun 28 19:12:50 2022	1656436370	87	2959	3046	2958
Tue Jun 28 19:10:06 2022	1656436206	83	2963	3046	2963
Tue Jun 28 19:11:14 2022	1656436274	73	2982	3054	2981
Tue Jun 28 19:11:38 2022	1656436298	83	2971	3055	2971
Tue Jun 28 19:12:04 2022	1656436324	81	2976	3057	2976
Tue Jun 28 19:10:39 2022	1656436239	66	2995	3060	2994
Tue Jun 28 19:11:13 2022	1656436273	82	2979	3061	2979
Tue Jun 28 19:13:16 2022	1656436396	89	2972	3062	2972
Tue Jun 28 19:09:29 2022	1656436169	202	2873	3075	2873
Tue Jun 28 19:11:56 2022	1656436316	68	3008	3076	3008
Tue Jun 28 19:11:00 2022	1656436260	76	3007	3084	3007
Tue Jun 28 19:11:14 2022	1656436274	68	3017	3085	3017
Tue Jun 28 19:12:44 2022	1656436364	76	3010	3086	3009
Tue Jun 28 19:13:01 2022	1656436381	90	2996	3086	2996
Tue Jun 28 19:10:59 2022	1656436259	82	3005	3087	3005
Tue Jun 28 19:09:38 2022	1656436178	86	3001	3088	3001
Tue Jun 28 19:11:17 2022	1656436277	69	3021	3090	3021
Tue Jun 28 19:12:45 2022	1656436365	71	3019	3090	3019
Tue Jun 28 19:13:14 2022	1656436394	63	3027	3090	3027
Tue Jun 28 19:11:16 2022	1656436276	82	3008	3090	3008
Tue Jun 28 19:13:00 2022	1656436380	71	3020	3091	3020
Tue Jun 28 19:09:45 2022	1656436185	63	3028	3091	3028
Tue Jun 28 19:10:47 2022	1656436247	95	2997	3091	2997
Tue Jun 28 19:13:05 2022	1656436385	65	3027	3092	3027
Tue Jun 28 19:09:47 2022	1656436187	63	3030	3093	3030
Tue Jun 28 19:10:34 2022	1656436234	69	3024	3093	3024
Tue Jun 28 19:12:19 2022	1656436339	71	3023	3094	3023
Tue Jun 28 19:09:42 2022	1656436182	82	3012	3094	3012
Tue Jun 28 19:10:33 2022	1656436233	84	3010	3094	3010
Tue Jun 28 19:13:11 2022	1656436391	71	3023	3094	3023
Tue Jun 28 19:12:31 2022	1656436351	70	3024	3095	3024
Tue Jun 28 19:10:00 2022	1656436200	66	3029	3095	3029
Tue Jun 28 19:11:29 2022	1656436289	82	3013	3095	3013
Tue Jun 28 19:10:38 2022	1656436238	86	3009	3095	3009
Tue Jun 28 19:11:15 2022	1656436275	90	3005	3095	3005
Tue Jun 28 19:11:06 2022	1656436266	67	3028	3095	3028
Tue Jun 28 19:10:13 2022	1656436213	92	3003	3095	3003
Tue Jun 28 19:12:38 2022	1656436358	69	3027	3095	3026
Tue Jun 28 19:11:34 2022	1656436294	94	3001	3095	3001
Tue Jun 28 19:12:32 2022	1656436352	64	3031	3096	3031
Tue Jun 28 19:11:57 2022	1656436317	65	3031	3096	3031
Tue Jun 28 19:10:00 2022	1656436200	88	3008	3096	3008
Tue Jun 28 19:11:45 2022	1656436305	63	3033	3096	3033
Tue Jun 28 19:09:49 2022	1656436189	87	3009	3096	3009
Tue Jun 28 19:13:23 2022	1656436403	63	3034	3097	3034
Tue Jun 28 19:09:43 2022	1656436183	70	3027	3097	3026
Tue Jun 28 19:09:31 2022	1656436171	66	3031	3097	3031
Tue Jun 28 19:11:08 2022	1656436268	82	3015	3097	3015
Tue Jun 28 19:13:04 2022	1656436384	70	3027	3097	3027
Tue Jun 28 19:09:44 2022	1656436184	64	3033	3097	3033
Tue Jun 28 19:09:35 2022	1656436175	65	3033	3098	3033
Tue Jun 28 19:11:40 2022	1656436300	84	3014	3098	3013
Tue Jun 28 19:10:24 2022	1656436224	83	3015	3098	3015
Tue Jun 28 19:12:35 2022	1656436355	84	3014	3098	3013
Tue Jun 28 19:12:29 2022	1656436349	82	3017	3098	3016
Tue Jun 28 19:10:49 2022	1656436249	64	3034	3099	3034
Tue Jun 28 19:11:47 2022	1656436307	87	3012	3099	3012
Tue Jun 28 19:11:24 2022	1656436284	81	3018	3099	3018
Tue Jun 28 19:10:49 2022	1656436249	76	3023	3099	3022
Tue Jun 28 19:09:38 2022	1656436178	82	3017	3099	3017
Tue Jun 28 19:10:05 2022	1656436205	84	3015	3099	3015
Tue Jun 28 19:10:01 2022	1656436201	87	3012	3099	3012
Tue Jun 28 19:11:59 2022	1656436319	82	3018	3099	3017
Tue Jun 28 19:10:46 2022	1656436246	69	3031	3099	3031
Tue Jun 28 19:11:05 2022	1656436265	83	3017	3100	3017
Tue Jun 28 19:12:07 2022	1656436327	87	3013	3100	3013
Tue Jun 28 19:10:19 2022	1656436219	64	3036	3100	3035
Tue Jun 28 19:12:44 2022	1656436364	81	3019	3100	3019
Tue Jun 28 19:09:54 2022	1656436194	86	3014	3100	3014
Tue Jun 28 19:11:29 2022	1656436289	92	3008	3100	3008
Tue Jun 28 19:10:04 2022	1656436204	64	3036	3100	3036
Tue Jun 28 19:13:26 2022	1656436406	87	3013	3100	3013
