starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 28 19:22:20 2022	1656436940	63	24	87	23
Tue Jun 28 19:22:25 2022	1656436945	64	23	87	23
Tue Jun 28 19:23:00 2022	1656436980	64	23	87	23
Tue Jun 28 19:23:10 2022	1656436990	64	23	87	23
Tue Jun 28 19:21:20 2022	1656436880	64	23	87	23
Tue Jun 28 19:22:02 2022	1656436922	64	23	87	23
Tue Jun 28 19:23:08 2022	1656436988	63	24	87	24
Tue Jun 28 19:21:07 2022	1656436867	62	25	87	24
Tue Jun 28 19:22:44 2022	1656436964	64	23	87	23
Tue Jun 28 19:23:32 2022	1656437012	63	24	87	24
Tue Jun 28 19:21:31 2022	1656436891	63	24	87	24
Tue Jun 28 19:23:11 2022	1656436991	63	24	87	23
Tue Jun 28 19:22:42 2022	1656436962	63	24	87	24
Tue Jun 28 19:22:07 2022	1656436927	63	24	87	24
Tue Jun 28 19:23:04 2022	1656436984	63	24	87	24
Tue Jun 28 19:23:18 2022	1656436998	64	23	87	23
Tue Jun 28 19:22:59 2022	1656436979	64	23	87	23
Tue Jun 28 19:22:42 2022	1656436962	63	24	87	23
Tue Jun 28 19:23:28 2022	1656437008	66	21	87	20
Tue Jun 28 19:23:28 2022	1656437008	65	22	87	22
Tue Jun 28 19:22:17 2022	1656436937	64	23	87	23
Tue Jun 28 19:22:20 2022	1656436940	63	24	87	24
Tue Jun 28 19:22:01 2022	1656436921	63	24	87	23
Tue Jun 28 19:22:05 2022	1656436925	64	23	87	23
Tue Jun 28 19:21:28 2022	1656436888	66	21	87	21
Tue Jun 28 19:23:34 2022	1656437014	64	23	87	23
Tue Jun 28 19:22:50 2022	1656436970	64	23	87	23
Tue Jun 28 19:23:20 2022	1656437000	64	24	87	23
Tue Jun 28 19:23:33 2022	1656437013	64	23	87	23
Tue Jun 28 19:21:55 2022	1656436915	63	24	87	24
Tue Jun 28 19:23:30 2022	1656437010	64	23	87	23
Tue Jun 28 19:23:28 2022	1656437008	65	22	87	22
Tue Jun 28 19:22:22 2022	1656436942	64	23	87	23
Tue Jun 28 19:22:12 2022	1656436932	64	23	87	23
Tue Jun 28 19:23:10 2022	1656436990	64	24	87	24
Tue Jun 28 19:21:16 2022	1656436876	64	23	87	23
Tue Jun 28 19:22:40 2022	1656436960	64	23	87	23
Tue Jun 28 19:21:29 2022	1656436889	63	24	87	24
Tue Jun 28 19:23:05 2022	1656436985	63	24	87	24
Tue Jun 28 19:22:31 2022	1656436951	63	24	87	24
Tue Jun 28 19:22:56 2022	1656436976	64	23	87	23
Tue Jun 28 19:22:19 2022	1656436939	63	24	87	23
Tue Jun 28 19:22:08 2022	1656436928	63	24	87	24
Tue Jun 28 19:21:30 2022	1656436890	62	25	87	25
Tue Jun 28 19:21:31 2022	1656436891	64	23	87	23
Tue Jun 28 19:20:54 2022	1656436854	62	25	87	25
Tue Jun 28 19:22:35 2022	1656436955	63	24	87	24
Tue Jun 28 19:21:29 2022	1656436889	66	21	87	21
Tue Jun 28 19:23:27 2022	1656437007	64	23	87	23
Tue Jun 28 19:23:07 2022	1656436987	64	23	87	23
Tue Jun 28 19:23:27 2022	1656437007	63	24	87	24
Tue Jun 28 19:22:28 2022	1656436948	64	23	87	23
Tue Jun 28 19:22:10 2022	1656436930	64	23	87	23
Tue Jun 28 19:23:27 2022	1656437007	65	22	87	22
Tue Jun 28 19:23:19 2022	1656436999	64	24	87	23
Tue Jun 28 19:23:43 2022	1656437023	64	24	87	24
Tue Jun 28 19:23:09 2022	1656436989	63	24	87	24
Tue Jun 28 19:23:23 2022	1656437003	64	23	87	23
Tue Jun 28 19:22:47 2022	1656436967	64	24	87	23
Tue Jun 28 19:22:23 2022	1656436943	64	24	87	23
Tue Jun 28 19:22:40 2022	1656436960	64	24	87	24
Tue Jun 28 19:21:59 2022	1656436919	64	23	87	23
Tue Jun 28 19:22:20 2022	1656436940	63	24	87	24
Tue Jun 28 19:22:31 2022	1656436951	64	23	87	23
Tue Jun 28 19:22:31 2022	1656436951	64	24	87	23
Tue Jun 28 19:22:20 2022	1656436940	64	23	87	23
Tue Jun 28 19:21:47 2022	1656436907	64	24	87	24
Tue Jun 28 19:22:22 2022	1656436942	64	24	87	24
Tue Jun 28 19:23:03 2022	1656436983	63	24	87	24
Tue Jun 28 19:22:53 2022	1656436973	64	24	87	24
Tue Jun 28 19:22:11 2022	1656436931	64	23	87	23
Tue Jun 28 19:22:30 2022	1656436950	64	23	87	23
Tue Jun 28 19:22:54 2022	1656436974	64	23	87	23
Tue Jun 28 19:23:42 2022	1656437022	63	24	87	24
Tue Jun 28 19:22:42 2022	1656436962	63	24	87	24
Tue Jun 28 19:22:56 2022	1656436976	64	23	87	23
Tue Jun 28 19:22:28 2022	1656436948	64	24	87	24
Tue Jun 28 19:22:25 2022	1656436945	64	24	87	23
Tue Jun 28 19:22:16 2022	1656436936	64	24	87	23
Tue Jun 28 19:22:22 2022	1656436942	63	24	87	24
Tue Jun 28 19:22:43 2022	1656436963	64	24	87	23
Tue Jun 28 19:22:51 2022	1656436971	64	24	87	24
Tue Jun 28 19:22:12 2022	1656436932	64	24	87	24
Tue Jun 28 19:21:54 2022	1656436914	63	24	87	24
Tue Jun 28 19:22:42 2022	1656436962	64	23	87	23
Tue Jun 28 19:23:29 2022	1656437009	64	23	87	23
Tue Jun 28 19:21:41 2022	1656436901	64	24	87	24
Tue Jun 28 19:22:07 2022	1656436927	64	24	87	24
Tue Jun 28 19:22:28 2022	1656436948	64	23	87	23
Tue Jun 28 19:21:29 2022	1656436889	64	23	87	23
Tue Jun 28 19:22:18 2022	1656436938	63	24	87	24
Tue Jun 28 19:22:16 2022	1656436936	64	24	87	24
Tue Jun 28 19:22:10 2022	1656436930	64	24	87	24
Tue Jun 28 19:22:00 2022	1656436920	64	23	87	23
Tue Jun 28 19:22:30 2022	1656436950	64	24	87	24
Tue Jun 28 19:21:53 2022	1656436913	64	23	87	23
Tue Jun 28 19:23:40 2022	1656437020	64	24	87	24
Tue Jun 28 19:23:34 2022	1656437014	64	23	87	23
Tue Jun 28 19:22:20 2022	1656436940	63	24	87	24
Tue Jun 28 19:22:29 2022	1656436949	64	24	87	23
Tue Jun 28 19:23:29 2022	1656437009	64	24	87	23
Tue Jun 28 19:22:29 2022	1656436949	63	24	87	24
Tue Jun 28 19:22:30 2022	1656436950	64	24	87	24
Tue Jun 28 19:23:19 2022	1656436999	64	23	87	23
Tue Jun 28 19:22:07 2022	1656436927	64	24	87	23
Tue Jun 28 19:21:20 2022	1656436880	63	24	87	24
Tue Jun 28 19:22:36 2022	1656436956	63	25	87	24
Tue Jun 28 19:22:55 2022	1656436975	63	24	87	24
Tue Jun 28 19:22:22 2022	1656436942	64	24	87	24
Tue Jun 28 19:23:05 2022	1656436985	63	24	87	24
Tue Jun 28 19:22:11 2022	1656436931	64	23	87	23
Tue Jun 28 19:22:02 2022	1656436922	64	24	87	24
Tue Jun 28 19:22:56 2022	1656436976	63	24	87	24
Tue Jun 28 19:23:34 2022	1656437014	64	23	87	23
Tue Jun 28 19:22:04 2022	1656436924	63	24	87	24
Tue Jun 28 19:23:20 2022	1656437000	64	24	87	24
Tue Jun 28 19:21:57 2022	1656436917	64	24	87	23
Tue Jun 28 19:22:52 2022	1656436972	64	23	87	23
Tue Jun 28 19:22:17 2022	1656436937	64	24	87	24
Tue Jun 28 19:22:59 2022	1656436979	63	24	87	24
Tue Jun 28 19:22:25 2022	1656436945	64	24	87	24
Tue Jun 28 19:22:31 2022	1656436951	63	25	87	24
Tue Jun 28 19:22:09 2022	1656436929	64	24	87	24
Tue Jun 28 19:22:22 2022	1656436942	64	23	87	23
Tue Jun 28 19:21:26 2022	1656436886	63	24	87	24
Tue Jun 28 19:21:59 2022	1656436919	64	24	87	24
Tue Jun 28 19:22:00 2022	1656436920	64	23	87	23
Tue Jun 28 19:22:58 2022	1656436978	64	23	87	23
Tue Jun 28 19:23:38 2022	1656437018	64	23	87	23
Tue Jun 28 19:21:55 2022	1656436915	63	24	87	24
Tue Jun 28 19:23:41 2022	1656437021	64	24	87	24
Tue Jun 28 19:23:27 2022	1656437007	63	24	87	24
Tue Jun 28 19:22:30 2022	1656436950	64	23	87	23
Tue Jun 28 19:22:28 2022	1656436948	64	24	87	24
Tue Jun 28 19:22:06 2022	1656436926	64	24	87	24
Tue Jun 28 19:23:38 2022	1656437018	64	23	87	23
Tue Jun 28 19:23:23 2022	1656437003	64	24	87	24
Tue Jun 28 19:21:59 2022	1656436919	64	24	87	24
Tue Jun 28 19:22:48 2022	1656436968	64	24	87	24
Tue Jun 28 19:23:11 2022	1656436991	64	23	87	23
Tue Jun 28 19:23:09 2022	1656436989	64	23	87	23
Tue Jun 28 19:22:58 2022	1656436978	64	24	87	23
Tue Jun 28 19:22:48 2022	1656436968	64	23	87	23
Tue Jun 28 19:23:32 2022	1656437012	64	23	87	23
Tue Jun 28 19:21:08 2022	1656436868	63	25	87	25
Tue Jun 28 19:23:27 2022	1656437007	64	23	87	23
Tue Jun 28 19:22:26 2022	1656436946	64	24	87	24
Tue Jun 28 19:23:44 2022	1656437024	63	24	87	24
Tue Jun 28 19:22:48 2022	1656436968	64	24	87	24
Tue Jun 28 19:23:38 2022	1656437018	64	24	88	24
Tue Jun 28 19:22:43 2022	1656436963	64	23	88	23
Tue Jun 28 19:21:56 2022	1656436916	64	24	88	24
Tue Jun 28 19:23:28 2022	1656437008	66	21	88	21
Tue Jun 28 19:23:29 2022	1656437009	64	24	88	24
Tue Jun 28 19:22:43 2022	1656436963	64	24	88	24
Tue Jun 28 19:22:30 2022	1656436950	64	24	88	24
Tue Jun 28 19:21:39 2022	1656436899	64	24	88	24
Tue Jun 28 19:22:40 2022	1656436960	63	24	88	24
Tue Jun 28 19:22:53 2022	1656436973	64	24	88	23
Tue Jun 28 19:23:31 2022	1656437011	64	24	88	24
Tue Jun 28 19:21:52 2022	1656436912	64	24	88	23
Tue Jun 28 19:23:04 2022	1656436984	64	23	88	23
Tue Jun 28 19:22:39 2022	1656436959	64	23	88	23
Tue Jun 28 19:23:23 2022	1656437003	64	24	88	24
Tue Jun 28 19:23:45 2022	1656437025	64	23	88	23
Tue Jun 28 19:23:28 2022	1656437008	64	24	88	24
Tue Jun 28 19:23:23 2022	1656437003	64	24	88	24
Tue Jun 28 19:21:47 2022	1656436907	64	23	88	23
Tue Jun 28 19:22:18 2022	1656436938	64	24	88	24
Tue Jun 28 19:21:11 2022	1656436871	64	24	88	24
Tue Jun 28 19:22:25 2022	1656436945	63	24	88	24
Tue Jun 28 19:22:05 2022	1656436925	63	24	88	24
Tue Jun 28 19:21:56 2022	1656436916	63	24	88	24
Tue Jun 28 19:23:13 2022	1656436993	65	23	88	23
Tue Jun 28 19:21:39 2022	1656436899	64	23	88	23
Tue Jun 28 19:22:28 2022	1656436948	64	23	88	23
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	24
Tue Jun 28 19:22:26 2022	1656436946	64	24	88	24
Tue Jun 28 19:22:58 2022	1656436978	64	23	88	23
Tue Jun 28 19:23:41 2022	1656437021	63	24	88	24
Tue Jun 28 19:23:32 2022	1656437012	64	23	88	23
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	24
Tue Jun 28 19:23:42 2022	1656437022	64	24	88	23
Tue Jun 28 19:21:54 2022	1656436914	64	24	88	24
Tue Jun 28 19:22:32 2022	1656436952	64	24	88	24
Tue Jun 28 19:23:34 2022	1656437014	64	23	88	23
Tue Jun 28 19:21:54 2022	1656436914	64	23	88	23
Tue Jun 28 19:22:35 2022	1656436955	64	24	88	24
Tue Jun 28 19:23:36 2022	1656437016	63	24	88	24
Tue Jun 28 19:21:55 2022	1656436915	64	23	88	23
Tue Jun 28 19:22:22 2022	1656436942	64	24	88	24
Tue Jun 28 19:23:02 2022	1656436982	64	24	88	24
Tue Jun 28 19:22:04 2022	1656436924	64	24	88	24
Tue Jun 28 19:21:16 2022	1656436876	64	24	88	23
Tue Jun 28 19:21:46 2022	1656436906	64	24	88	24
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	24
Tue Jun 28 19:23:43 2022	1656437023	65	23	88	23
Tue Jun 28 19:21:11 2022	1656436871	64	24	88	24
Tue Jun 28 19:22:18 2022	1656436938	64	24	88	24
Tue Jun 28 19:21:55 2022	1656436915	64	24	88	24
Tue Jun 28 19:22:24 2022	1656436944	64	24	88	24
Tue Jun 28 19:22:22 2022	1656436942	64	24	88	24
Tue Jun 28 19:23:31 2022	1656437011	64	24	88	24
Tue Jun 28 19:23:10 2022	1656436990	64	24	88	24
Tue Jun 28 19:23:28 2022	1656437008	64	23	88	23
Tue Jun 28 19:22:10 2022	1656436930	64	24	88	23
Tue Jun 28 19:22:14 2022	1656436934	64	24	88	24
Tue Jun 28 19:22:44 2022	1656436964	64	24	88	24
Tue Jun 28 19:23:05 2022	1656436985	63	24	88	24
Tue Jun 28 19:22:12 2022	1656436932	64	24	88	24
Tue Jun 28 19:21:55 2022	1656436915	64	24	88	24
Tue Jun 28 19:23:30 2022	1656437010	64	23	88	23
Tue Jun 28 19:22:42 2022	1656436962	63	24	88	24
Tue Jun 28 19:22:50 2022	1656436970	64	24	88	24
Tue Jun 28 19:23:07 2022	1656436987	64	24	88	23
Tue Jun 28 19:22:04 2022	1656436924	64	24	88	24
Tue Jun 28 19:21:54 2022	1656436914	64	23	88	23
Tue Jun 28 19:22:17 2022	1656436937	64	24	88	24
Tue Jun 28 19:22:20 2022	1656436940	64	24	88	24
Tue Jun 28 19:23:06 2022	1656436986	64	24	88	23
Tue Jun 28 19:22:30 2022	1656436950	64	24	88	24
Tue Jun 28 19:22:10 2022	1656436930	64	24	88	24
Tue Jun 28 19:22:25 2022	1656436945	64	23	88	23
Tue Jun 28 19:22:43 2022	1656436963	64	23	88	23
Tue Jun 28 19:22:40 2022	1656436960	64	24	88	24
Tue Jun 28 19:23:24 2022	1656437004	65	23	88	22
Tue Jun 28 19:20:28 2022	1656436828	64	24	88	24
Tue Jun 28 19:23:31 2022	1656437011	64	24	88	24
Tue Jun 28 19:21:54 2022	1656436914	64	24	88	24
Tue Jun 28 19:22:51 2022	1656436971	64	23	88	23
Tue Jun 28 19:22:43 2022	1656436963	64	24	88	24
Tue Jun 28 19:21:51 2022	1656436911	64	24	88	24
Tue Jun 28 19:22:41 2022	1656436961	64	24	88	24
Tue Jun 28 19:22:32 2022	1656436952	64	23	88	23
Tue Jun 28 19:22:00 2022	1656436920	64	24	88	23
Tue Jun 28 19:20:27 2022	1656436827	64	24	88	24
Tue Jun 28 19:23:34 2022	1656437014	64	24	88	24
Tue Jun 28 19:22:17 2022	1656436937	64	24	88	24
Tue Jun 28 19:23:04 2022	1656436984	64	23	88	23
Tue Jun 28 19:21:47 2022	1656436907	64	24	88	23
Tue Jun 28 19:22:05 2022	1656436925	64	24	88	24
Tue Jun 28 19:22:37 2022	1656436957	64	24	88	24
Tue Jun 28 19:21:11 2022	1656436871	64	24	88	24
Tue Jun 28 19:22:45 2022	1656436965	64	24	88	23
Tue Jun 28 19:23:16 2022	1656436996	64	24	88	24
Tue Jun 28 19:21:16 2022	1656436876	65	23	88	23
Tue Jun 28 19:21:18 2022	1656436878	65	23	88	23
Tue Jun 28 19:23:03 2022	1656436983	65	23	88	23
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	24
Tue Jun 28 19:23:11 2022	1656436991	64	24	88	23
Tue Jun 28 19:21:14 2022	1656436874	65	23	88	23
Tue Jun 28 19:23:10 2022	1656436990	64	23	88	23
Tue Jun 28 19:22:53 2022	1656436973	64	24	88	24
Tue Jun 28 19:21:58 2022	1656436918	64	24	88	24
Tue Jun 28 19:23:42 2022	1656437022	64	24	88	24
Tue Jun 28 19:23:08 2022	1656436988	64	24	88	24
Tue Jun 28 19:23:23 2022	1656437003	64	24	88	24
Tue Jun 28 19:22:26 2022	1656436946	64	24	88	24
Tue Jun 28 19:21:35 2022	1656436895	64	24	88	24
Tue Jun 28 19:22:05 2022	1656436925	64	24	88	23
Tue Jun 28 19:22:14 2022	1656436934	63	25	88	25
Tue Jun 28 19:22:48 2022	1656436968	64	24	88	24
Tue Jun 28 19:22:20 2022	1656436940	64	24	88	24
Tue Jun 28 19:22:22 2022	1656436942	64	23	88	23
Tue Jun 28 19:22:42 2022	1656436962	64	24	88	24
Tue Jun 28 19:23:36 2022	1656437016	64	24	88	23
Tue Jun 28 19:22:42 2022	1656436962	65	23	88	23
Tue Jun 28 19:23:40 2022	1656437020	64	24	88	23
Tue Jun 28 19:23:42 2022	1656437022	64	24	88	24
Tue Jun 28 19:22:47 2022	1656436967	64	24	88	24
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	23
Tue Jun 28 19:23:20 2022	1656437000	64	24	88	24
Tue Jun 28 19:23:32 2022	1656437012	64	24	88	24
Tue Jun 28 19:22:56 2022	1656436976	64	24	88	24
Tue Jun 28 19:20:41 2022	1656436841	64	24	88	24
Tue Jun 28 19:23:18 2022	1656436998	65	23	88	23
Tue Jun 28 19:21:59 2022	1656436919	64	24	88	24
Tue Jun 28 19:23:33 2022	1656437013	64	24	88	24
Tue Jun 28 19:23:29 2022	1656437009	64	24	88	24
Tue Jun 28 19:21:57 2022	1656436917	64	24	88	24
Tue Jun 28 19:22:43 2022	1656436963	64	24	88	24
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	23
Tue Jun 28 19:22:51 2022	1656436971	64	24	88	24
Tue Jun 28 19:22:53 2022	1656436973	64	24	88	24
Tue Jun 28 19:22:02 2022	1656436922	64	24	88	24
Tue Jun 28 19:22:39 2022	1656436959	64	24	88	23
Tue Jun 28 19:23:00 2022	1656436980	64	24	88	24
Tue Jun 28 19:23:19 2022	1656436999	64	24	88	24
Tue Jun 28 19:23:17 2022	1656436997	64	24	88	24
Tue Jun 28 19:22:55 2022	1656436975	64	24	88	24
Tue Jun 28 19:22:51 2022	1656436971	64	24	88	24
Tue Jun 28 19:21:18 2022	1656436878	64	24	88	24
Tue Jun 28 19:21:58 2022	1656436918	64	24	88	24
Tue Jun 28 19:22:07 2022	1656436927	64	24	88	24
Tue Jun 28 19:22:55 2022	1656436975	64	24	88	24
Tue Jun 28 19:22:41 2022	1656436961	65	23	88	23
Tue Jun 28 19:21:44 2022	1656436904	64	24	88	24
Tue Jun 28 19:23:33 2022	1656437013	64	24	88	24
Tue Jun 28 19:22:55 2022	1656436975	65	23	88	23
Tue Jun 28 19:23:22 2022	1656437002	64	24	88	23
Tue Jun 28 19:21:56 2022	1656436916	64	24	88	24
Tue Jun 28 19:23:01 2022	1656436981	63	25	88	25
Tue Jun 28 19:23:12 2022	1656436992	64	24	88	23
Tue Jun 28 19:21:59 2022	1656436919	63	25	88	24
Tue Jun 28 19:21:35 2022	1656436895	63	25	88	25
Tue Jun 28 19:22:51 2022	1656436971	65	23	88	23
Tue Jun 28 19:21:39 2022	1656436899	64	24	88	24
Tue Jun 28 19:22:25 2022	1656436945	63	25	88	25
Tue Jun 28 19:22:46 2022	1656436966	65	23	88	23
Tue Jun 28 19:22:46 2022	1656436966	64	24	88	24
Tue Jun 28 19:22:55 2022	1656436975	64	24	88	24
Tue Jun 28 19:21:06 2022	1656436866	63	25	88	25
Tue Jun 28 19:22:52 2022	1656436972	65	23	88	23
Tue Jun 28 19:21:59 2022	1656436919	64	24	88	24
Tue Jun 28 19:22:03 2022	1656436923	65	23	88	23
Tue Jun 28 19:22:53 2022	1656436973	64	24	88	24
Tue Jun 28 19:22:41 2022	1656436961	65	23	88	23
Tue Jun 28 19:23:18 2022	1656436998	64	24	88	23
Tue Jun 28 19:23:34 2022	1656437014	64	24	88	24
Tue Jun 28 19:21:51 2022	1656436911	64	24	88	24
Tue Jun 28 19:21:46 2022	1656436906	64	24	88	24
Tue Jun 28 19:23:39 2022	1656437019	64	24	88	24
Tue Jun 28 19:21:59 2022	1656436919	64	24	88	24
Tue Jun 28 19:23:06 2022	1656436986	64	24	88	24
Tue Jun 28 19:22:47 2022	1656436967	65	23	88	23
